Date,Product_ID,Product_Name,Category,Units_Sold,Revenue,Stock_Level
2024-03-10,P005,Notebook Pack,Stationery,19,95,105
2024-03-10,P006,Rain Jacket,Clothing,1,60,190
2024-03-10,P007,Coffee Maker,Home Appliances,9,720,27
2024-03-11,P001,Winter Coat,Clothing,5,500,122
2024-03-11,P002,T-Shirt,Clothing,11,275,114
2024-03-11,P003,Chocolate Box,Food,15,300,79
2024-03-11,P004,LED TV,Electronics,20,8000,6
2024-03-11,P005,Notebook Pack,Stationery,16,80,140
2024-03-11,P006,Rain Jacket,Clothing,4,240,48
2024-03-11,P007,Coffee Maker,Home Appliances,24,1920,180
2024-03-12,P001,Winter Coat,Clothing,1,100,100
2024-03-12,P002,T-Shirt,Clothing,8,200,45
2024-03-12,P003,Chocolate Box,Food,10,200,167
2024-03-12,P004,LED TV,Electronics,22,8800,100
2024-03-12,P005,Notebook Pack,Stationery,2,10,69
2024-03-12,P006,Rain Jacket,Clothing,5,300,158
2024-03-12,P007,Coffee Maker,Home Appliances,14,1120,128
2024-03-13,P001,Winter Coat,Clothing,4,400,29
2024-03-13,P002,T-Shirt,Clothing,10,250,107
2024-03-13,P003,Chocolate Box,Food,8,160,132
2024-03-13,P004,LED TV,Electronics,18,7200,123
2024-03-13,P005,Notebook Pack,Stationery,22,110,101
2024-03-13,P006,Rain Jacket,Clothing,5,300,124
2024-03-13,P007,Coffee Maker,Home Appliances,22,1760,184
2024-03-14,P001,Winter Coat,Clothing,2,200,43
2024-03-14,P002,T-Shirt,Clothing,3,75,170
2024-03-14,P003,Chocolate Box,Food,6,120,193
2024-03-14,P004,LED TV,Electronics,5,2000,173
2024-03-14,P005,Notebook Pack,Stationery,14,70,7
2024-03-14,P006,Rain Jacket,Clothing,4,240,141
2024-03-14,P007,Coffee Maker,Home Appliances,10,800,120
2024-03-15,P001,Winter Coat,Clothing,4,400,130
2024-03-15,P002,T-Shirt,Clothing,8,200,133
2024-03-15,P003,Chocolate Box,Food,6,120,6
2024-03-15,P004,LED TV,Electronics,2,800,187
2024-03-15,P005,Notebook Pack,Stationery,7,35,52
2024-03-15,P006,Rain Jacket,Clothing,1,60,46
2024-03-15,P007,Coffee Maker,Home Appliances,17,1360,96
2024-03-16,P001,Winter Coat,Clothing,1,100,127
2024-03-16,P002,T-Shirt,Clothing,4,100,200
2024-03-16,P003,Chocolate Box,Food,12,240,193
2024-03-16,P004,LED TV,Electronics,22,8800,175
2024-03-16,P005,Notebook Pack,Stationery,6,30,100
2024-03-16,P006,Rain Jacket,Clothing,2,120,97
2024-03-16,P007,Coffee Maker,Home Appliances,25,2000,96
2024-03-17,P001,Winter Coat,Clothing,2,200,75
2024-03-17,P002,T-Shirt,Clothing,3,75,59
2024-03-17,P003,Chocolate Box,Food,11,220,46
2024-03-17,P004,LED TV,Electronics,25,10000,197
2024-03-17,P005,Notebook Pack,Stationery,22,110,62
2024-03-17,P006,Rain Jacket,Clothing,5,300,122
2024-03-17,P007,Coffee Maker,Home Appliances,17,1360,182
2024-03-18,P001,Winter Coat,Clothing,4,400,190
2024-03-18,P002,T-Shirt,Clothing,4,100,153
2024-03-18,P003,Chocolate Box,Food,20,400,169
2024-03-18,P004,LED TV,Electronics,2,800,46
2024-03-18,P005,Notebook Pack,Stationery,20,100,196
2024-03-18,P006,Rain Jacket,Clothing,4,240,41
2024-03-18,P007,Coffee Maker,Home Appliances,12,960,11
2024-03-19,P001,Winter Coat,Clothing,4,400,159
2024-03-19,P002,T-Shirt,Clothing,25,625,189
2024-03-19,P003,Chocolate Box,Food,8,160,33
2024-03-19,P004,LED TV,Electronics,10,4000,96
2024-03-19,P005,Notebook Pack,Stationery,23,115,27
2024-03-19,P006,Rain Jacket,Clothing,2,120,151
2024-03-19,P007,Coffee Maker,Home Appliances,22,1760,174
2024-03-20,P001,Winter Coat,Clothing,5,500,109
2024-03-20,P002,T-Shirt,Clothing,2,50,13
2024-03-20,P003,Chocolate Box,Food,6,120,183
2024-03-20,P004,LED TV,Electronics,15,6000,73
2024-03-20,P005,Notebook Pack,Stationery,8,40,51
2024-03-20,P006,Rain Jacket,Clothing,2,120,153
2024-03-20,P007,Coffee Maker,Home Appliances,24,1920,179
2024-03-21,P001,Winter Coat,Clothing,1,100,197
2024-03-21,P002,T-Shirt,Clothing,20,500,102
2024-03-21,P003,Chocolate Box,Food,6,120,25
2024-03-21,P004,LED TV,Electronics,4,1600,193
2024-03-21,P005,Notebook Pack,Stationery,14,70,134
2024-03-21,P006,Rain Jacket,Clothing,3,180,107
2024-03-21,P007,Coffee Maker,Home Appliances,16,1280,25
2024-03-22,P001,Winter Coat,Clothing,4,400,39
2024-03-22,P002,T-Shirt,Clothing,16,400,100
2024-03-22,P003,Chocolate Box,Food,5,100,137
2024-03-22,P004,LED TV,Electronics,25,10000,44
2024-03-22,P005,Notebook Pack,Stationery,22,110,56
2024-03-22,P006,Rain Jacket,Clothing,3,180,159
2024-03-22,P007,Coffee Maker,Home Appliances,22,1760,192
2024-03-23,P001,Winter Coat,Clothing,4,400,123
2024-03-23,P002,T-Shirt,Clothing,20,500,90
2024-03-23,P003,Chocolate Box,Food,10,200,157
2024-03-23,P004,LED TV,Electronics,3,1200,82
2024-03-23,P005,Notebook Pack,Stationery,24,120,138
2024-03-23,P006,Rain Jacket,Clothing,4,240,185
2024-03-23,P007,Coffee Maker,Home Appliances,13,1040,38
2024-03-24,P001,Winter Coat,Clothing,0,0,163
2024-03-24,P002,T-Shirt,Clothing,11,275,111
2024-03-24,P003,Chocolate Box,Food,6,120,153
2024-03-24,P004,LED TV,Electronics,5,2000,160
2024-03-24,P005,Notebook Pack,Stationery,13,65,19
2024-03-24,P006,Rain Jacket,Clothing,1,60,39
2024-03-24,P007,Coffee Maker,Home Appliances,12,960,48
2024-03-25,P001,Winter Coat,Clothing,1,100,180
2024-03-25,P002,T-Shirt,Clothing,3,75,80
2024-03-25,P003,Chocolate Box,Food,8,160,27
2024-03-25,P004,LED TV,Electronics,13,5200,133
2024-03-25,P005,Notebook Pack,Stationery,10,50,199
2024-03-25,P006,Rain Jacket,Clothing,2,120,83
2024-03-25,P007,Coffee Maker,Home Appliances,10,800,163
2024-03-26,P001,Winter Coat,Clothing,2,200,33
2024-03-26,P002,T-Shirt,Clothing,19,475,20
2024-03-26,P003,Chocolate Box,Food,10,200,7
2024-03-26,P004,LED TV,Electronics,16,6400,191
2024-03-26,P005,Notebook Pack,Stationery,24,120,182
2024-03-26,P006,Rain Jacket,Clothing,5,300,67
2024-03-26,P007,Coffee Maker,Home Appliances,19,1520,12
2024-03-27,P001,Winter Coat,Clothing,2,200,68
2024-03-27,P002,T-Shirt,Clothing,19,475,135
2024-03-27,P003,Chocolate Box,Food,19,380,144
2024-03-27,P004,LED TV,Electronics,2,800,112
2024-03-27,P005,Notebook Pack,Stationery,12,60,54
2024-03-27,P006,Rain Jacket,Clothing,2,120,147
2024-03-27,P007,Coffee Maker,Home Appliances,7,560,191
2024-03-28,P001,Winter Coat,Clothing,4,400,99
2024-03-28,P002,T-Shirt,Clothing,23,575,66
2024-03-28,P003,Chocolate Box,Food,5,100,108
2024-03-28,P004,LED TV,Electronics,8,3200,50
2024-03-28,P005,Notebook Pack,Stationery,13,65,156
2024-03-28,P006,Rain Jacket,Clothing,3,180,158
2024-03-28,P007,Coffee Maker,Home Appliances,25,2000,154
2024-03-29,P001,Winter Coat,Clothing,4,400,63
2024-03-29,P002,T-Shirt,Clothing,23,575,75
2024-03-29,P003,Chocolate Box,Food,15,300,113
2024-03-29,P004,LED TV,Electronics,15,6000,49
2024-03-29,P005,Notebook Pack,Stationery,20,100,124
2024-03-29,P006,Rain Jacket,Clothing,4,240,34
2024-03-29,P007,Coffee Maker,Home Appliances,4,320,176
2024-03-30,P001,Winter Coat,Clothing,0,0,89
2024-03-30,P002,T-Shirt,Clothing,8,200,175
2024-03-30,P003,Chocolate Box,Food,16,320,184
2024-03-30,P004,LED TV,Electronics,10,4000,9
2024-03-30,P005,Notebook Pack,Stationery,19,95,173
2024-03-30,P006,Rain Jacket,Clothing,3,180,50
2024-03-30,P007,Coffee Maker,Home Appliances,12,960,134
2024-03-31,P001,Winter Coat,Clothing,5,500,185
2024-03-31,P002,T-Shirt,Clothing,7,175,35
2024-03-31,P003,Chocolate Box,Food,6,120,153
2024-03-31,P004,LED TV,Electronics,3,1200,153
2024-03-31,P005,Notebook Pack,Stationery,18,90,178
2024-03-31,P006,Rain Jacket,Clothing,2,120,116
2024-03-31,P007,Coffee Maker,Home Appliances,11,880,27
2024-04-01,P001,Winter Coat,Clothing,2,200,83
2024-04-01,P002,T-Shirt,Clothing,20,500,189
2024-04-01,P003,Chocolate Box,Food,12,240,147
2024-04-01,P004,LED TV,Electronics,14,5600,9
2024-04-01,P005,Notebook Pack,Stationery,15,75,147
2024-04-01,P006,Rain Jacket,Clothing,3,180,104
2024-04-01,P007,Coffee Maker,Home Appliances,4,320,38
2024-04-02,P001,Winter Coat,Clothing,0,0,129
2024-04-02,P002,T-Shirt,Clothing,7,175,64
2024-04-02,P003,Chocolate Box,Food,5,100,8
2024-04-02,P004,LED TV,Electronics,3,1200,9
2024-04-02,P005,Notebook Pack,Stationery,13,65,114
2024-04-02,P006,Rain Jacket,Clothing,5,300,129
2024-04-02,P007,Coffee Maker,Home Appliances,15,1200,75
2024-04-03,P001,Winter Coat,Clothing,1,100,53
2024-04-03,P002,T-Shirt,Clothing,18,450,126
2024-04-03,P003,Chocolate Box,Food,17,340,109
2024-04-03,P004,LED TV,Electronics,24,9600,160
2024-04-03,P005,Notebook Pack,Stationery,16,80,95
2024-04-03,P006,Rain Jacket,Clothing,2,120,73
2024-04-03,P007,Coffee Maker,Home Appliances,6,480,114
2024-04-04,P001,Winter Coat,Clothing,5,500,84
2024-04-04,P002,T-Shirt,Clothing,25,625,86
2024-04-04,P003,Chocolate Box,Food,5,100,129
2024-04-04,P004,LED TV,Electronics,7,2800,98
2024-04-04,P005,Notebook Pack,Stationery,22,110,109
2024-04-04,P006,Rain Jacket,Clothing,4,240,21
2024-04-04,P007,Coffee Maker,Home Appliances,23,1840,35
2024-04-05,P001,Winter Coat,Clothing,4,400,131
2024-04-05,P002,T-Shirt,Clothing,17,425,86
2024-04-05,P003,Chocolate Box,Food,16,320,28
2024-04-05,P004,LED TV,Electronics,8,3200,21
2024-04-05,P005,Notebook Pack,Stationery,7,35,74
2024-04-05,P006,Rain Jacket,Clothing,5,300,199
2024-04-05,P007,Coffee Maker,Home Appliances,9,720,100
2024-04-06,P001,Winter Coat,Clothing,3,300,118
2024-04-06,P002,T-Shirt,Clothing,2,50,150
2024-04-06,P003,Chocolate Box,Food,15,300,93
2024-04-06,P004,LED TV,Electronics,13,5200,163
2024-04-06,P005,Notebook Pack,Stationery,15,75,25
2024-04-06,P006,Rain Jacket,Clothing,4,240,155
2024-04-06,P007,Coffee Maker,Home Appliances,7,560,49
2024-04-07,P001,Winter Coat,Clothing,5,500,161
2024-04-07,P002,T-Shirt,Clothing,3,75,187
2024-04-07,P003,Chocolate Box,Food,11,220,43
2024-04-07,P004,LED TV,Electronics,16,6400,69
2024-04-07,P005,Notebook Pack,Stationery,13,65,72
2024-04-07,P006,Rain Jacket,Clothing,3,180,121
2024-04-07,P007,Coffee Maker,Home Appliances,12,960,96
2024-04-08,P001,Winter Coat,Clothing,4,400,88
2024-04-08,P002,T-Shirt,Clothing,25,625,124
2024-04-08,P003,Chocolate Box,Food,7,140,82
2024-04-08,P004,LED TV,Electronics,10,4000,178
2024-04-08,P005,Notebook Pack,Stationery,20,100,73
2024-04-08,P006,Rain Jacket,Clothing,3,180,108
2024-04-08,P007,Coffee Maker,Home Appliances,6,480,189
2024-04-09,P001,Winter Coat,Clothing,2,200,22
2024-04-09,P002,T-Shirt,Clothing,17,425,74
2024-04-09,P003,Chocolate Box,Food,6,120,186
2024-04-09,P004,LED TV,Electronics,18,7200,152
2024-04-09,P005,Notebook Pack,Stationery,9,45,141
2024-04-09,P006,Rain Jacket,Clothing,3,180,57
2024-04-09,P007,Coffee Maker,Home Appliances,17,1360,83
2024-04-10,P001,Winter Coat,Clothing,1,100,40
2024-04-10,P002,T-Shirt,Clothing,19,475,195
2024-04-10,P003,Chocolate Box,Food,11,220,169
2024-04-10,P004,LED TV,Electronics,19,7600,188
2024-04-10,P005,Notebook Pack,Stationery,24,120,93
2024-04-10,P006,Rain Jacket,Clothing,3,180,80
2024-04-10,P007,Coffee Maker,Home Appliances,14,1120,102
2024-04-11,P001,Winter Coat,Clothing,0,0,82
2024-04-11,P002,T-Shirt,Clothing,14,350,22
2024-04-11,P003,Chocolate Box,Food,20,400,143
2024-04-11,P004,LED TV,Electronics,9,3600,175
2024-04-11,P005,Notebook Pack,Stationery,6,30,75
2024-04-11,P006,Rain Jacket,Clothing,3,180,135
2024-04-11,P007,Coffee Maker,Home Appliances,11,880,100
2024-04-12,P001,Winter Coat,Clothing,2,200,77
2024-04-12,P002,T-Shirt,Clothing,18,450,134
2024-04-12,P003,Chocolate Box,Food,8,160,28
2024-04-12,P004,LED TV,Electronics,2,800,178
2024-04-12,P005,Notebook Pack,Stationery,16,80,99
2024-04-12,P006,Rain Jacket,Clothing,5,300,177
2024-04-12,P007,Coffee Maker,Home Appliances,17,1360,121
2024-04-13,P001,Winter Coat,Clothing,3,300,120
2024-04-13,P002,T-Shirt,Clothing,17,425,100
2024-04-13,P003,Chocolate Box,Food,17,340,149
2024-04-13,P004,LED TV,Electronics,3,1200,49
2024-04-13,P005,Notebook Pack,Stationery,13,65,44
2024-04-13,P006,Rain Jacket,Clothing,4,240,69
2024-04-13,P007,Coffee Maker,Home Appliances,24,1920,146
2024-04-14,P001,Winter Coat,Clothing,0,0,35
2024-04-14,P002,T-Shirt,Clothing,20,500,18
2024-04-14,P003,Chocolate Box,Food,13,260,111
2024-04-14,P004,LED TV,Electronics,19,7600,126
2024-04-14,P005,Notebook Pack,Stationery,13,65,107
2024-04-14,P006,Rain Jacket,Clothing,1,60,37
2024-04-14,P007,Coffee Maker,Home Appliances,9,720,153
2024-04-15,P001,Winter Coat,Clothing,1,100,121
2024-04-15,P002,T-Shirt,Clothing,18,450,82
2024-04-15,P003,Chocolate Box,Food,19,380,102
2024-04-15,P004,LED TV,Electronics,18,7200,200
2024-04-15,P005,Notebook Pack,Stationery,15,75,53
2024-04-15,P006,Rain Jacket,Clothing,3,180,174
2024-04-15,P007,Coffee Maker,Home Appliances,18,1440,34
2024-04-16,P001,Winter Coat,Clothing,3,300,8
2024-04-16,P002,T-Shirt,Clothing,21,525,184
2024-04-16,P003,Chocolate Box,Food,19,380,191
2024-04-16,P004,LED TV,Electronics,16,6400,50
2024-04-16,P005,Notebook Pack,Stationery,20,100,137
2024-04-16,P006,Rain Jacket,Clothing,2,120,99
2024-04-16,P007,Coffee Maker,Home Appliances,3,240,51
2024-04-17,P001,Winter Coat,Clothing,5,500,60
2024-04-17,P002,T-Shirt,Clothing,4,100,28
2024-04-17,P003,Chocolate Box,Food,9,180,72
2024-04-17,P004,LED TV,Electronics,22,8800,95
2024-04-17,P005,Notebook Pack,Stationery,23,115,144
2024-04-17,P006,Rain Jacket,Clothing,5,300,23
2024-04-17,P007,Coffee Maker,Home Appliances,17,1360,194
2024-04-18,P001,Winter Coat,Clothing,1,100,49
2024-04-18,P002,T-Shirt,Clothing,24,600,65
2024-04-18,P003,Chocolate Box,Food,16,320,119
2024-04-18,P004,LED TV,Electronics,25,10000,28
2024-04-18,P005,Notebook Pack,Stationery,2,10,83
2024-04-18,P006,Rain Jacket,Clothing,4,240,84
2024-04-18,P007,Coffee Maker,Home Appliances,9,720,21
2024-04-19,P001,Winter Coat,Clothing,0,0,188
2024-04-19,P002,T-Shirt,Clothing,3,75,62
2024-04-19,P003,Chocolate Box,Food,10,200,38
2024-04-19,P004,LED TV,Electronics,11,4400,44
2024-04-19,P005,Notebook Pack,Stationery,14,70,25
2024-04-19,P006,Rain Jacket,Clothing,3,180,42
2024-04-19,P007,Coffee Maker,Home Appliances,2,160,73
2024-04-20,P001,Winter Coat,Clothing,2,200,149
2024-04-20,P002,T-Shirt,Clothing,24,600,17
2024-04-20,P003,Chocolate Box,Food,9,180,119
2024-04-20,P004,LED TV,Electronics,17,6800,92
2024-04-20,P005,Notebook Pack,Stationery,25,125,193
2024-04-20,P006,Rain Jacket,Clothing,3,180,40
2024-04-20,P007,Coffee Maker,Home Appliances,24,1920,139
2024-04-21,P001,Winter Coat,Clothing,3,300,74
2024-04-21,P002,T-Shirt,Clothing,23,575,17
2024-04-21,P003,Chocolate Box,Food,9,180,86
2024-04-21,P004,LED TV,Electronics,24,9600,67
2024-04-21,P005,Notebook Pack,Stationery,9,45,142
2024-04-21,P006,Rain Jacket,Clothing,4,240,8
2024-04-21,P007,Coffee Maker,Home Appliances,18,1440,72
2024-04-22,P001,Winter Coat,Clothing,0,0,69
2024-04-22,P002,T-Shirt,Clothing,21,525,107
2024-04-22,P003,Chocolate Box,Food,10,200,40
2024-04-22,P004,LED TV,Electronics,12,4800,83
2024-04-22,P005,Notebook Pack,Stationery,12,60,167
2024-04-22,P006,Rain Jacket,Clothing,5,300,96
2024-04-22,P007,Coffee Maker,Home Appliances,14,1120,53
2024-04-23,P001,Winter Coat,Clothing,0,0,6
2024-04-23,P002,T-Shirt,Clothing,2,50,111
2024-04-23,P003,Chocolate Box,Food,13,260,113
2024-04-23,P004,LED TV,Electronics,18,7200,62
2024-04-23,P005,Notebook Pack,Stationery,8,40,85
2024-04-23,P006,Rain Jacket,Clothing,5,300,106
2024-04-23,P007,Coffee Maker,Home Appliances,19,1520,173
2024-04-24,P001,Winter Coat,Clothing,1,100,131
2024-04-24,P002,T-Shirt,Clothing,13,325,173
2024-04-24,P003,Chocolate Box,Food,12,240,117
2024-04-24,P004,LED TV,Electronics,10,4000,69
2024-04-24,P005,Notebook Pack,Stationery,24,120,161
2024-04-24,P006,Rain Jacket,Clothing,2,120,18
2024-04-24,P007,Coffee Maker,Home Appliances,11,880,192
2024-04-25,P001,Winter Coat,Clothing,4,400,20
2024-04-25,P002,T-Shirt,Clothing,25,625,9
2024-04-25,P003,Chocolate Box,Food,6,120,115
2024-04-25,P004,LED TV,Electronics,17,6800,16
2024-04-25,P005,Notebook Pack,Stationery,21,105,35
2024-04-25,P006,Rain Jacket,Clothing,2,120,149
2024-04-25,P007,Coffee Maker,Home Appliances,6,480,30
2024-04-26,P001,Winter Coat,Clothing,3,300,154
2024-04-26,P002,T-Shirt,Clothing,15,375,193
2024-04-26,P003,Chocolate Box,Food,9,180,15
2024-04-26,P004,LED TV,Electronics,2,800,57
2024-04-26,P005,Notebook Pack,Stationery,12,60,155
2024-04-26,P006,Rain Jacket,Clothing,4,240,28
2024-04-26,P007,Coffee Maker,Home Appliances,6,480,106
2024-04-27,P001,Winter Coat,Clothing,1,100,35
2024-04-27,P002,T-Shirt,Clothing,15,375,47
2024-04-27,P003,Chocolate Box,Food,11,220,104
2024-04-27,P004,LED TV,Electronics,17,6800,13
2024-04-27,P005,Notebook Pack,Stationery,19,95,174
2024-04-27,P006,Rain Jacket,Clothing,1,60,163
2024-04-27,P007,Coffee Maker,Home Appliances,2,160,61
2024-04-28,P001,Winter Coat,Clothing,3,300,200
2024-04-28,P002,T-Shirt,Clothing,2,50,150
2024-04-28,P003,Chocolate Box,Food,14,280,166
2024-04-28,P004,LED TV,Electronics,14,5600,158
2024-04-28,P005,Notebook Pack,Stationery,23,115,149
2024-04-28,P006,Rain Jacket,Clothing,4,240,56
2024-04-28,P007,Coffee Maker,Home Appliances,4,320,155
2024-04-29,P001,Winter Coat,Clothing,4,400,136
2024-04-29,P002,T-Shirt,Clothing,15,375,15
2024-04-29,P003,Chocolate Box,Food,18,360,138
2024-04-29,P004,LED TV,Electronics,23,9200,164
2024-04-29,P005,Notebook Pack,Stationery,3,15,197
2024-04-29,P006,Rain Jacket,Clothing,5,300,100
2024-04-29,P007,Coffee Maker,Home Appliances,12,960,126
2024-04-30,P001,Winter Coat,Clothing,1,100,151
2024-04-30,P002,T-Shirt,Clothing,24,600,14
2024-04-30,P003,Chocolate Box,Food,7,140,31
2024-04-30,P004,LED TV,Electronics,19,7600,60
2024-04-30,P005,Notebook Pack,Stationery,4,20,180
2024-04-30,P006,Rain Jacket,Clothing,1,60,90
2024-04-30,P007,Coffee Maker,Home Appliances,25,2000,176
2024-05-01,P001,Winter Coat,Clothing,1,100,19
2024-05-01,P002,T-Shirt,Clothing,7,175,184
2024-05-01,P003,Chocolate Box,Food,10,200,114
2024-05-01,P004,LED TV,Electronics,19,7600,116
2024-05-01,P005,Notebook Pack,Stationery,4,20,64
2024-05-01,P006,Rain Jacket,Clothing,1,60,49
2024-05-01,P007,Coffee Maker,Home Appliances,15,1200,138
2024-05-02,P001,Winter Coat,Clothing,3,300,81
2024-05-02,P002,T-Shirt,Clothing,14,350,70
2024-05-02,P003,Chocolate Box,Food,18,360,8
2024-05-02,P004,LED TV,Electronics,23,9200,92
2024-05-02,P005,Notebook Pack,Stationery,12,60,38
2024-05-02,P006,Rain Jacket,Clothing,3,180,149
2024-05-02,P007,Coffee Maker,Home Appliances,10,800,63
2024-05-03,P001,Winter Coat,Clothing,4,400,198
2024-05-03,P002,T-Shirt,Clothing,20,500,111
2024-05-03,P003,Chocolate Box,Food,16,320,79
2024-05-03,P004,LED TV,Electronics,14,5600,104
2024-05-03,P005,Notebook Pack,Stationery,9,45,14
2024-05-03,P006,Rain Jacket,Clothing,2,120,32
2024-05-03,P007,Coffee Maker,Home Appliances,9,720,138
2024-05-04,P001,Winter Coat,Clothing,4,400,30
2024-05-04,P002,T-Shirt,Clothing,25,625,169
2024-05-04,P003,Chocolate Box,Food,10,200,101
2024-05-04,P004,LED TV,Electronics,24,9600,121
2024-05-04,P005,Notebook Pack,Stationery,16,80,71
2024-05-04,P006,Rain Jacket,Clothing,4,240,32
2024-05-04,P007,Coffee Maker,Home Appliances,6,480,171
2024-05-05,P001,Winter Coat,Clothing,0,0,148
2024-05-05,P002,T-Shirt,Clothing,22,550,154
2024-05-05,P003,Chocolate Box,Food,7,140,188
2024-05-05,P004,LED TV,Electronics,12,4800,103
2024-05-05,P005,Notebook Pack,Stationery,19,95,183
2024-05-05,P006,Rain Jacket,Clothing,5,300,56
2024-05-05,P007,Coffee Maker,Home Appliances,19,1520,34
2024-05-06,P001,Winter Coat,Clothing,4,400,166
2024-05-06,P002,T-Shirt,Clothing,21,525,191
2024-05-06,P003,Chocolate Box,Food,5,100,124
2024-05-06,P004,LED TV,Electronics,21,8400,152
2024-05-06,P005,Notebook Pack,Stationery,4,20,91
2024-05-06,P006,Rain Jacket,Clothing,5,300,80
2024-05-06,P007,Coffee Maker,Home Appliances,5,400,13
2024-05-07,P001,Winter Coat,Clothing,3,300,101
2024-05-07,P002,T-Shirt,Clothing,8,200,83
2024-05-07,P003,Chocolate Box,Food,20,400,60
2024-05-07,P004,LED TV,Electronics,15,6000,175
2024-05-07,P005,Notebook Pack,Stationery,24,120,195
2024-05-07,P006,Rain Jacket,Clothing,1,60,15
2024-05-07,P007,Coffee Maker,Home Appliances,7,560,132
2024-05-08,P001,Winter Coat,Clothing,2,200,36
2024-05-08,P002,T-Shirt,Clothing,25,625,36
2024-05-08,P003,Chocolate Box,Food,5,100,173
2024-05-08,P004,LED TV,Electronics,5,2000,108
2024-05-08,P005,Notebook Pack,Stationery,23,115,65
2024-05-08,P006,Rain Jacket,Clothing,3,180,94
2024-05-08,P007,Coffee Maker,Home Appliances,17,1360,137
2024-05-09,P001,Winter Coat,Clothing,2,200,142
2024-05-09,P002,T-Shirt,Clothing,16,400,175
2024-05-09,P003,Chocolate Box,Food,16,320,188
2024-05-09,P004,LED TV,Electronics,20,8000,57
2024-05-09,P005,Notebook Pack,Stationery,25,125,81
2024-05-09,P006,Rain Jacket,Clothing,5,300,126
2024-05-09,P007,Coffee Maker,Home Appliances,18,1440,121
2024-05-10,P001,Winter Coat,Clothing,5,500,23
2024-05-10,P002,T-Shirt,Clothing,21,525,156
2024-05-10,P003,Chocolate Box,Food,5,100,143
2024-05-10,P004,LED TV,Electronics,12,4800,198
2024-05-10,P005,Notebook Pack,Stationery,19,95,95
2024-05-10,P006,Rain Jacket,Clothing,5,300,196
2024-05-10,P007,Coffee Maker,Home Appliances,24,1920,23
2024-05-11,P001,Winter Coat,Clothing,5,500,58
2024-05-11,P002,T-Shirt,Clothing,25,625,176
2024-05-11,P003,Chocolate Box,Food,16,320,172
2024-05-11,P004,LED TV,Electronics,4,1600,45
2024-05-11,P005,Notebook Pack,Stationery,11,55,80
2024-05-11,P006,Rain Jacket,Clothing,2,120,37
2024-05-11,P007,Coffee Maker,Home Appliances,5,400,80
2024-05-12,P001,Winter Coat,Clothing,2,200,152
2024-05-12,P002,T-Shirt,Clothing,22,550,184
2024-05-12,P003,Chocolate Box,Food,20,400,108
2024-05-12,P004,LED TV,Electronics,14,5600,41
2024-05-12,P005,Notebook Pack,Stationery,23,115,71
2024-05-12,P006,Rain Jacket,Clothing,5,300,45
2024-05-12,P007,Coffee Maker,Home Appliances,2,160,109
2024-05-13,P001,Winter Coat,Clothing,3,300,55
2024-05-13,P002,T-Shirt,Clothing,17,425,154
2024-05-13,P003,Chocolate Box,Food,15,300,140
2024-05-13,P004,LED TV,Electronics,20,8000,139
2024-05-13,P005,Notebook Pack,Stationery,23,115,53
2024-05-13,P006,Rain Jacket,Clothing,5,300,47
2024-05-13,P007,Coffee Maker,Home Appliances,16,1280,72
2024-05-14,P001,Winter Coat,Clothing,5,500,192
2024-05-14,P002,T-Shirt,Clothing,2,50,174
2024-05-14,P003,Chocolate Box,Food,13,260,20
2024-05-14,P004,LED TV,Electronics,18,7200,160
2024-05-14,P005,Notebook Pack,Stationery,19,95,10
